uid,claim,supporting_facts,label,num_hops,hpqa_id
80ca66bd-2535-4ec3-8421-ad9dcbebf06d,Skagen Paniter Peder Severin Kr√∏yer prerfered natuarlism alon gwith Tehodo rEsbern Philipsen and Kristian Zahrtmann,Kristian Zahrtmann,SUPPORTED,2,5ab7a86d5542995dae37e986
1632da2c-c6ca-4d12-9545-6469f24ea3a2,"crimson ,W ithe & rC√ºe and Mkie Tyson both break","Red, White &amp; Crüe",NOT_SUPPORTED,2,5a7d2ddb554299452d57bb48
e1e9cda2-49a1-4117-a5a7-974563c58676,"ceirse , White & Cr√ºe nda Mkie Tyso nboth battle","Red, White &amp; Crüe",SUPPORTED,2,5a7d2ddb554299452d57bb48
ef4c721f-0a92-4739-9e74-b5c7dba711a4,WWES uper Tuesday consume property a tan fieldh att curretnly run by the name T DGarden,WWE Super Tuesday,SUPPORTED,2,5a7c6fde55429907fabeef87
8a3d7423-9b02-4f94-9d03-733a244c40a3,Kati Parker fill_up in now_and_again fo rthem eetorloogist wh osubstitute Ginger eZe,Kait Parker,SUPPORTED,2,5a774e415542994aec3b7280
7c55bf49-1230-4df0-aa9e-08e23fb4a892,AnI dnyCra rush driver drive a Forumla  1auto contrive by Peter McCool during hte 2007 Formula One time_of_year,Super Aguri SA07,SUPPORTED,2,5abd04bd5542992ac4f381a9
642ef759-aec2-4cec-97cc-7ecdc104dfca,MarkO 'Connor is a nAmercian Bulegrass vocalist whoe xecute the song Restless with TheN ew Nahsville Cats,Restless (Carl Perkins song),SUPPORTED,2,5a769b115542993569682c51
de03ff7c-eedb-49d0-96d7-ae2622174f08,"The 2011 ppolutaion of the unitary federal_agenc yregion that include hte settlement Eastfot was 1674,46",Eastoft,SUPPORTED,2,5a7db8d95542995ed0d16665
25d4468b-735d-4021-9088-321721187dab,"Love Drunk was the go single from male_child Like igrl ablum on which frontman , Martin Johnosn cboalt  -write a song with yTalor Swift",Love Drunk,SUPPORTED,2,5a74122f55429929fddd83da
ef1b06ba-30a9-455e-a712-9a4840916e75,"Baetrice Willard wait_on as an ecoonmic_scienc econsultant to President Richar dMilhous Nioxn , a former Senaotr from Califonria",Beatrice Willard,NOT_SUPPORTED,2,5adbe1075542994650320c0b
