uid,claim,supporting_facts,label,num_hops,hpqa_id
330ca632-e83f-4011-b11b-0d0158145036,Skagen Painter Peder Severin Kr√∏yer favored naturailsm along with Theodor Ebsern Philipsen and the artist Ossian Eglstr√∂m studied with in the early 1900s,Kristian Zahrtmann,SUPPORTED,3,5ab7a86d5542995dae37e986
ca7db8e1-799a-4498-b31b-b1a430b5874e,Skaegn Painter Peder Severin Kr√∏yer favored nautralism along with Theodor Esbern Philipsen and the artist Ossian Elgsrt√∂m studied with in 1907,Kristian Zahrtmann,SUPPORTED,3,5ab7a86d5542995dae37e986
2e9cf58a-40e1-47ee-aaa8-3b84ebe94cd0,Skgaen Painter Peder Severin Kr√∏yer favored naturalism along with Theodor Esbern Philipsen and the muralist Ossian Elgstr√∂ mstudied with i n1907,Kristian Zahrtmann,NOT_SUPPORTED,3,5ab7a86d5542995dae37e986
824c8ffa-da36-45ea-9f68-0342e3893a63,Skagen Painter Peder Severin Kr√∏yer fvaored naturalism along with Norderhova nd the artist Ossian Elgstr√∂m studied wtih in 1907,Kristian Zahrtmann,NOT_SUPPORTED,3,5ab7a86d5542995dae37e986
3be7b926-2b30-4130-86a1-3fccc4ee2655,"Red, White & Cr√ºe and this athlet eboth fihgt. The fernch fighter was trained by Bobby Stewart","Red, White &amp; Crüe",NOT_SUPPORTED,3,5a7d2ddb554299452d57bb48
c21c7c39-d282-4958-a333-e6572b75487f,"Red, White & Cr√ºe and this athlete both fight. The fighterw as tarined by Bobby Stewrat","Red, White &amp; Crüe",SUPPORTED,3,5a7d2ddb554299452d57bb48
dc40701b-6f65-4291-a6ef-3c3ca8359a23,"Gina Bramhill was born in a village. The 2011 populationo f the area that nicludes thsi village was 167,446",Eastoft,SUPPORTED,3,5a7db8d95542995ed0d16665
f3b3d95f-0012-45e7-b43d-577cc5c9e2cc,"Gina Bramhillw as born in an tIalian village. hTe 2011 population of the unitary authority area that includes this village was 167,446",Eastoft,NOT_SUPPORTED,3,5a7db8d95542995ed0d16665
e26bdff3-04e8-4c81-894a-850f8395ece9,"Gina Bramhill was born in  avillage. The 2011 population of the unitary authority area that includest his villagew as 167,446",Eastoft,SUPPORTED,3,5a7db8d95542995ed0d16665
ef70d951-53bb-4761-9f48-f25651aa1545,"The area renamed Norhtland in Stone Spring, an area that once connected Great Britain to continental the Grand Canyon, is thought to have been submerged aronud 6,200 BCE bya  massive landslide along 290 km of the continental shelf",Doggerland,NOT_SUPPORTED,3,5abe369055429976d4830a8a
