uid,claim,supporting_facts,label,num_hops,hpqa_id
67d27654-0f42-4dde-8433-85d7e97b2e4f,"Simon Fair Timony y el compañero de banda de Sonic Youth, Thurston Moore, fueron guitarristas en sus respectivas bandas.",Mikael Åkerfeldt,NOT_SUPPORTED,3,5a77dbaf5542997042120b5b
9206197b-3330-48cd-9ead-ff54c029580d,Una banda de rock estadounidense lanzó My Animal en la primavera de 2003. Esta banda tiene más álbumes de estudio que The Invisible.,Boy Hits Car,NOT_SUPPORTED,3,5a8763d55542996e4f3087c3
a38e8d79-fb7f-4523-a56c-ef52025fb3b2,Una banda de rock estadounidense lanzó My Animal. Esta banda tiene más álbumes de estudio que The Invisible.,Boy Hits Car,SUPPORTED,3,5a8763d55542996e4f3087c3
0b41b060-9c09-43b1-81e5-c8ddecedabd7,Una banda de rock mandarín lanzó My Animal. Esta banda tiene más álbumes de estudio que The Invisible.,Boy Hits Car,NOT_SUPPORTED,3,5a8763d55542996e4f3087c3
b3ac5ab3-60a1-463d-a8b7-c00742740f33,"El músico, cuya voz en el concierto en vivo Art of Life del 31 de diciembre de 1993 en el Tokyo Dome fue retocada posteriormente mediante software, y Warrel Dane no están ambos en la banda Sanctuary.",Toshi (musician),NOT_SUPPORTED,3,5ab5dcb95542992aa134a3b3
62d94b54-f5b0-4ee6-93f3-68f0ca66fbb3,Una montaña rusa de madera de roble en Holiday World se encuentra en un parque temático dividido en cuatro secciones.,The Voyage (roller coaster),NOT_SUPPORTED,3,5addc2b75542997dc7907017
1bb95d71-9b69-487b-b447-63effd8e52d6,La montaña rusa de madera de Holiday World se encuentra en un parque temático dividido en cuatro secciones.,The Voyage (roller coaster),SUPPORTED,3,5addc2b75542997dc7907017
eec83514-47ff-45c8-a92e-195c87c13fe5,"Este personaje aparece en el cómic Hellblazer Special: Bad Blood. Es el antihéroe ficticio de los cómics publicados por DC Comics, que a veces actúa como taxista, y fue creado por Alan Moore, Steve Bissette y John Totleben.",Chas Chandler (comics),SUPPORTED,3,5ae2239e5542996483e64900
e6e71126-f7ad-4cd2-8f28-1f33a980805c,"Este personaje aparece en el cómic de 1990, Hellblazer Special: Bad Blood. Es el antihéroe ficticio de los cómics publicados por DC Comics, que a veces actúa como taxista, y fue creado por Alan Moore, Steve Bissette y John Totleben.",Chas Chandler (comics),NOT_SUPPORTED,3,5ae2239e5542996483e64900
10981c51-f89b-4788-a7c2-6d8552787bc7,"Este personaje aparece en el cómic Hellblazer Special: Bad Blood. Es el antihéroe ficticio de los cómics publicados por DC Comics, que a veces actúa como taxista, y fue creado por Alan Moore, Jim Valentino y John Totleben.",Chas Chandler (comics),NOT_SUPPORTED,3,5ae2239e5542996483e64900
